,Código del Set,Nombre del Set,Fecha de Lanzamiento,Año de Lanzamiento,PVP $,Precio como Nuevo $,Precio como Usado $,Valoración de Usuarios,Porcentaje como nuevo,Porcentaje como usado
43,7146,TIE Fighter,1 Jan 2001 - 31 Dec 2002 (1y 11m 28d),2001,20.0,105.69900000000001,39.160000000000004,✭✭✭✭✩ 3.7 192 ratings 16 reviews,428.5,95.8
44,7150,TIE Fighter & Y-wing,22 Feb 1999 - 31 Dec 2000 (1y 10m 8d),1999,50.0,165.836,81.86200000000001,✭✭✭✭✩ 4.0 203 ratings 12 reviews,231.67,63.72
45,7151,Sith Infiltrator,1 Apr 1999 - 31 Dec 2000 (1y 9m),1999,30.0,151.63500000000002,41.712,✭✭✭✭✩ 3.5 169 ratings 11 reviews,405.45,39.04
46,7152,TIE Fighter & Y-wing,1 Oct 2002 - 31 Dec 2002 (2m 30d),2002,50.0,239.679,138.985,✭✭✭✭✩ 4.1 23 ratings 3 reviews,379.36,177.97
47,7153,Jango Fett's Slave I,23 Apr 2002 - 31 Dec 2003 (1y 8m 8d),2002,50.0,873.301,365.09000000000003,✭✭✭✭✩ 4.2 204 ratings 32 reviews,1646.6,630.18
48,7155,Trade Federation AAT,1 May 2000 - 31 Dec 2001 (1y 8m),2000,20.0,198.03300000000002,63.64600000000001,✭✭✭✭✩ 4.1 142 ratings 15 reviews,890.16,218.23
49,7159,Star Wars Podracing Bucket,1 Jun 2000 - 31 Dec 2001 (1y 6m 30d),2000,25.0,205.029,65.659,✭✭✭✩✩ 3.1 36 ratings 3 reviews,720.12,162.64
50,7161,Gungan Sub,1 Apr 1999 - 31 Dec 2000 (1y 9m),1999,50.0,273.59200000000004,87.75800000000001,✭✭✭✭✩ 3.8 171 ratings 13 reviews,447.18,75.52
51,7163,Republic Gunship,23 Apr 2002 - 31 Dec 2003 (1y 8m 8d),2002,90.0,1170.0370000000003,358.677,✭✭✭✭✭ 4.4 173 ratings 31 reviews,1200.04,298.53
52,7166,Imperial Shuttle,1 Jan 2001 - 31 Dec 2002 (1y 11m 28d),2001,35.0,154.55,66.979,✭✭✭✭✩ 4.1 153 ratings 18 reviews,341.57,91.37
53,7171,Mos Espa Podrace,1 Apr 1999 - 31 Dec 2000 (1y 9m),1999,90.0,339.999,144.716,✭✭✭✭✩ 4.1 145 ratings 13 reviews,277.78,60.8
54,7180,B-wing at Rebel Control Centre,1 Jan 2000 - 31 Dec 2001 (1y 11m 29d),2000,30.0,152.57,57.75000000000001,✭✭✭✭✩ 3.9 142 ratings 11 reviews,408.57,92.5
55,7181,TIE Interceptor,1 Jul 2000 - 31 Dec 2001 (1y 6m),2000,100.0,1096.7440000000001,356.73,✭✭✭✭✩ 4.2 117 ratings 6 reviews,996.74,256.73
56,7184,Trade Federation MTT,1 May 2000 - 31 Dec 2001 (1y 8m),2000,50.0,208.86800000000002,99.74800000000002,✭✭✭✭✩ 3.9 76 ratings 12 reviews,317.74,99.5
57,7186,Watto's Junkyard,1 Jan 2001 - 31 Dec 2001 (11m 29d),2001,50.0,547.833,306.81200000000007,✭✭✭✭✩ 3.9 46 ratings 5 reviews,995.67,513.62
58,7190,Millennium Falcon,1 Jul 2000 - 28 Feb 2002 (1y 7m 28d),2000,100.0,526.207,199.837,✭✭✭✭✩ 4.1 134 ratings 13 reviews,426.21,99.84
59,7191,X-wing Fighter,1 Jul 2000 - 28 Feb 2002 (1y 7m 28d),2000,150.0,1224.6080000000002,323.334,✭✭✭✭✩ 4.2 103 ratings 12 reviews Brickset review,716.41,115.56
60,7194,Yoda,1 Jan 2002 - 31 Dec 2003 (1y 11m 28d),2002,99.99,450.6260000000001,213.477,✭✭✭✭✩ 4.0 71 ratings 2 reviews,350.67,113.5
61,7200,Final Duel I,1 Jan 2002 - 31 Dec 2003 (1y 11m 28d),2002,7.0,94.80900000000001,32.153000000000006,✭✭✭✭✩ 3.8 228 ratings 24 reviews,1254.41,359.33
62,7201,Final Duel II,1 Jan 2002 - 31 Dec 2002 (11m 29d),2002,7.0,53.636,24.882,✭✭✭✭✩ 3.8 237 ratings 35 reviews,666.23,255.46
63,7203,Jedi Defense I,1 Jan 2002 - 31 Dec 2003 (1y 11m 28d),2002,7.0,93.709,35.343,✭✭✭✭✩ 3.8 175 ratings 27 reviews,1238.7,404.9
64,7204,Jedi Defense II,1 Jan 2002 - 31 Dec 2002 (11m 29d),2002,7.0,107.15100000000001,34.914,✭✭✭✭✩ 3.8 144 ratings 17 reviews,1430.73,398.77
65,7250,Clone Scout Walker,2 Apr 2005 - 31 Dec 2006 (1y 8m 29d),2005,10.0,85.646,32.021,✭✭✭✭✩ 4.0 353 ratings 59 reviews,756.46,220.21
66,7251,Darth Vader Transformation,2 Apr 2005 - 31 Dec 2005 (8m 29d),2005,7.0,64.66900000000001,40.370000000000005,✭✭✭✭✩ 3.7 185 ratings 22 reviews,823.84,476.71
67,7252,Droid Tri-Fighter,2 Apr 2005 - 31 Dec 2005 (8m 29d),2005,15.0,87.43900000000001,32.043,✭✭✭✭✩ 3.8 159 ratings 27 reviews,482.93,113.62
68,7255,General Grievous Chase,2 Apr 2005 - 31 Dec 2005 (8m 29d),2005,20.0,264.396,100.287,✭✭✭✭✩ 4.0 201 ratings 33 reviews,1221.98,401.44
69,7256,Jedi Starfighter and Vulture Droid,1 Feb 2005 - 31 Dec 2006 (1y 10m 28d),2005,20.0,189.827,36.806000000000004,✭✭✭✭✩ 4.0 303 ratings 44 reviews,849.14,84.03
70,7257,Ultimate Lightsaber Duel,2 Apr 2005 - 31 Dec 2005 (8m 29d),2005,30.0,467.29100000000005,150.45800000000003,✭✭✭✩✩ 3.2 90 ratings 14 reviews,1457.64,401.53
71,7258,Wookiee Attack,2 Apr 2005 - 31 Dec 2005 (8m 29d),2005,30.0,218.47100000000003,95.68900000000001,✭✭✭✭✩ 4.1 116 ratings 21 reviews,628.24,218.96
72,7259,ARC-170 Fighter,1 Mar 2005 - 31 Dec 2006 (1y 10m),2005,40.0,354.17800000000005,114.147,✭✭✭✭✭ 4.3 271 ratings 55 reviews,785.45,185.37
73,7260,Wookiee Catamaran,2 Apr 2005 - 31 Dec 2005 (8m 29d),2005,50.0,517.495,244.387,✭✭✭✭✩ 4.1 85 ratings 15 reviews,934.99,388.77
74,7261,Clone Turbo Tank,2 Apr 2005 - 1 Apr 2006 (11m 29d),2005,90.0,1027.708,298.738,✭✭✭✭✭ 4.3 151 ratings 37 reviews,1041.9,231.93
75,7261,"Clone Turbo Tank (non-light-up, 2006 edition)",2 Apr 2005 - 1 Apr 2006 (11m 29d),2006,90.0,1027.708,298.738,✭✭✭✭✭ 4.3 151 ratings 37 reviews,1041.9,231.93
76,7261,Clone Turbo Tank,Año no disponible,2005,90.0,836.8140000000001,315.139,✭✭✭✭✩ 4.2 46 ratings,829.79,250.15
77,7261,"Clone Turbo Tank (non-light-up, 2006 edition)",Año no disponible,2006,90.0,836.8140000000001,315.139,✭✭✭✭✩ 4.2 46 ratings,829.79,250.15
78,7262,TIE Fighter and Y-wing,1 Sep 2004 - 31 Jan 2005 (4m 30d),2004,50.0,224.51000000000002,70.41100000000002,✭✭✭✭✩ 3.7 32 ratings 7 reviews,349.02,40.82
79,7263,TIE Fighter,1 Feb 2005 - 31 Dec 2005 (10m 28d),2005,20.0,245.56400000000002,66.04400000000001,✭✭✭✭✩ 4.0 154 ratings 18 reviews,1127.82,230.22
80,7264,Imperial Inspection,1 Mar 2005 - 31 Dec 2005 (10m),2005,50.0,299.497,270.644,✭✭✭✭✭ 4.3 72 ratings 12 reviews,498.99,441.29
81,7283,Ultimate Space Battle,1 Oct 2005 - 31 Dec 2005 (2m 30d),2005,50.0,530.3870000000001,249.33700000000002,✭✭✭✭✭ 4.5 53 ratings 5 reviews,960.77,398.67
82,7654,Droids Battle Pack,1 Jan 2007 - 31 Jul 2008 (1y 6m 29d),2007,9.99,80.322,27.995,✭✭✭✭✩ 4.1 461 ratings 64 reviews,704.02,180.23
83,7655,Clone Troopers Battle Pack,1 Jan 2007 - 31 Jul 2008 (1y 6m 29d),2007,9.99,83.776,43.527,✭✭✭✭✩ 4.2 480 ratings 74 reviews,738.6,335.71
84,7656,General Grievous Starfighter,1 Jan 2007 - 31 Dec 2008 (1y 11m 29d),2007,19.99,88.176,34.617000000000004,✭✭✭✭✩ 3.7 307 ratings 38 reviews,341.1,73.17
85,7657,AT-ST,1 Jan 2007 - 31 Jul 2008 (1y 6m 29d),2007,19.99,90.299,30.558000000000003,✭✭✭✭✩ 3.8 295 ratings 43 reviews Brickset review,351.72,52.87
86,7658,Y-wing Fighter,1 Jan 2007 - 31 Jul 2008 (1y 6m 29d),2007,39.99,101.35400000000001,47.79500000000001,✭✭✭✭✩ 4.1 234 ratings 32 reviews,153.45,19.52
87,7659,Imperial Landing Craft,1 Jan 2007 - 31 Dec 2008 (1y 11m 29d),2007,49.99,133.287,76.043,✭✭✭✭✩ 4.0 247 ratings 39 reviews,166.63,52.12
88,7660,Naboo N-1 Starfighter with Vulture Droid,1 Jun 2007 - 31 Dec 2008 (1y 7m),2007,29.99,155.144,45.804,✭✭✭✭✩ 3.9 249 ratings 36 reviews,417.32,52.73
89,7661,Jedi Starfighter with Hyperdrive Booster Ring,1 Jun 2007 - 31 Dec 2008 (1y 7m),2007,49.99,327.954,132.75900000000001,✭✭✭✭✩ 4.2 225 ratings 21 reviews,556.04,165.57
90,7662,Trade Federation MTT,1 Jun 2007 - 31 Dec 2008 (1y 7m),2007,99.99,950.994,342.1,✭✭✭✭✭ 4.5 303 ratings 50 reviews,851.09,242.13
91,7663,Sith Infiltrator,1 Aug 2007 - 31 Dec 2008 (1y 5m),2007,29.99,153.06500000000003,41.82200000000001,✭✭✭✭✩ 3.7 143 ratings 23 reviews,410.39,39.45
92,7664,TIE Crawler,1 Aug 2007 - 31 Dec 2007 (4m 30d),2007,49.99,170.08200000000002,93.56600000000002,✭✭✭✭✩ 3.6 89 ratings 19 reviews,240.23,87.17
93,7665,Republic Cruiser,1 Sep 2007 - 31 Dec 2008 (1y 4m),2007,89.99,460.83400000000006,202.136,✭✭✭✭✭ 4.4 167 ratings 28 reviews,412.09,124.62
94,7666,Hoth Rebel Base,1 Sep 2007 - 31 Dec 2008 (1y 4m),2007,49.99,198.616,110.968,✭✭✭✭✩ 4.0 162 ratings 33 reviews,297.31,121.98
95,7667,Imperial Dropship,1 Jan 2008 - 31 Dec 2009 (1y 11m 29d),2008,9.99,50.886,20.482000000000003,✭✭✭✭✩ 4.0 572 ratings 64 reviews,409.37,105.03
96,7668,Rebel Scout Speeder,1 Jan 2008 - 31 Dec 2009 (1y 11m 29d),2008,9.99,62.865,19.349,✭✭✭✭✩ 4.0 584 ratings 60 reviews,529.28,93.68
97,7669,Anakin's Jedi Starfighter,1 Jan 2008 - 31 Dec 2009 (1y 11m 29d),2008,19.99,122.551,28.578000000000003,✭✭✭✭✩ 3.8 391 ratings 49 reviews,513.06,42.96
98,7670,Hailfire Droid & Spider Droid,1 Jan 2008 - 31 Dec 2009 (1y 11m 29d),2008,19.99,115.346,48.312000000000005,✭✭✭✭✩ 3.9 306 ratings 49 reviews,477.02,141.68
99,7671,AT-AP Walker,1 Jan 2008 - 31 Dec 2009 (1y 11m 29d),2008,39.99,134.39800000000002,64.944,✭✭✭✭✩ 4.1 194 ratings 35 reviews,236.08,62.4
100,7672,Rogue Shadow,1 Jan 2008 - 31 Dec 2009 (1y 11m 29d),2008,49.99,421.01400000000007,171.32500000000002,✭✭✭✭✩ 3.9 214 ratings 35 reviews,742.2,242.72
101,7673,Magna Guard Starfighter,26 Jul 2008 - 31 Dec 2009 (1y 5m 5d),2008,44.99,195.536,90.48600000000002,✭✭✭✭✩ 3.7 211 ratings 22 reviews,334.62,101.12
102,7674,V-19 Torrent,26 Jul 2008 - 31 Dec 2009 (1y 5m 5d),2008,54.99,331.6940000000001,112.11200000000001,✭✭✭✭✩ 4.1 264 ratings 28 reviews,503.19,103.88
103,7675,AT-TE Walker,26 Jul 2008 - 30 Jun 2010 (1y 11m 3d),2008,89.99,517.2750000000001,196.86700000000002,✭✭✭✭✭ 4.4 312 ratings 45 reviews,474.81,118.77
104,7676,Republic Attack Gunship,26 Jul 2008 - 30 Jun 2010 (1y 11m 3d),2008,119.99,659.2630000000001,300.44300000000004,✭✭✭✭✭ 4.5 386 ratings 70 reviews,449.43,150.39
105,7678,Droid Gunship,26 Jul 2008 - 31 Dec 2008 (5m 5d),2008,29.99,122.46300000000001,47.56400000000001,✭✭✭✭✩ 3.8 92 ratings 14 reviews,308.35,58.6
106,7679,Republic Fighter Tank,26 Jul 2008 - 31 Dec 2009 (1y 5m 5d),2008,49.99,312.752,118.525,✭✭✭✭✭ 4.4 153 ratings 28 reviews,525.63,137.1
107,7680,The Twilight,26 Jul 2008 - 31 Dec 2009 (1y 5m 5d),2008,99.99,294.745,162.55800000000002,✭✭✭✭✩ 4.0 135 ratings 9 reviews,194.77,62.57
108,7681,Separatist Spider Droid,26 Jul 2008 - 31 Dec 2009 (1y 5m 5d),2008,29.99,414.1170000000001,172.63400000000001,✭✭✭✭✩ 3.8 237 ratings 48 reviews,1280.85,475.64
109,7748,Corporate Alliance Tank Droid,1 Jun 2009 - 31 Dec 2010 (1y 6m 30d),2009,24.99,93.995,46.398,✭✭✭✭✩ 3.9 379 ratings 37 reviews,276.13,85.67
110,7749,Echo Base,1 Jun 2009 - 31 Dec 2010 (1y 6m 30d),2009,24.99,55.70400000000001,35.629000000000005,✭✭✭✭✩ 3.9 567 ratings 57 reviews,122.91,42.57
111,7751,Ahsoka's Starfighter and Vulture Droid,1 Jan 2009 - 31 Dec 2009 (11m 29d),2009,39.99,207.69100000000003,140.305,✭✭✭✭✩ 4.1 145 ratings 14 reviews,419.36,250.85
112,7752,Count Dooku's Solar Sailer,1 Feb 2009 - 31 Dec 2010 (1y 10m 28d),2009,54.99,257.18,130.449,✭✭✭✭✩ 3.7 197 ratings 19 reviews,367.69,137.22
113,7753,Pirate Tank,1 Aug 2009 - 31 Dec 2010 (1y 4m 30d),2009,39.99,167.112,76.34000000000002,✭✭✭✭✩ 3.8 169 ratings 11 reviews,317.88,90.9
114,7754,Home One Mon Calamari Star Cruiser,1 Aug 2009 - 31 Dec 2010 (1y 4m 30d),2009,109.99,179.49800000000002,143.22,✭✭✭✭✩ 4.1 228 ratings 14 reviews,63.19,30.21
115,7778,Midi-scale Millennium Falcon,1 Jul 2009 - 31 Dec 2010 (1y 6m),2009,39.99,165.82500000000002,49.357,✭✭✭✭✩ 4.0 182 ratings 16 reviews,314.67,23.42
116,7868,Mace Windu's Jedi Starfighter,1 Jan 2011 - 31 Dec 2011 (11m 29d),2011,39.99,262.69100000000003,180.818,✭✭✭✭✩ 3.9 156 ratings 8 reviews,556.89,352.16
117,7869,Battle for Geonosis,1 Jan 2011 - 31 Dec 2012 (1y 11m 29d),2011,39.99,238.62300000000002,148.324,✭✭✭✭✩ 4.0 272 ratings 10 reviews,496.71,270.9
118,7877,Naboo Starfighter,1 Aug 2011 - 31 Dec 2012 (1y 5m),2011,49.99,173.437,50.226,✭✭✭✭✩ 3.9 192 ratings 4 reviews,246.94,0.47
119,7879,Hoth Echo Base,1 Aug 2011 - 31 Dec 2013 (2y 5m),2011,89.99,185.977,119.75700000000002,✭✭✭✭✩ 3.9 227 ratings 7 reviews,106.66,33.08
120,7913,Clone Trooper Battle Pack,1 Jan 2011 - 31 Dec 2012 (1y 11m 29d),2011,12.99,71.808,32.494,✭✭✭✭✩ 4.0 837 ratings 32 reviews,452.79,150.15
121,7914,Mandalorian Battle Pack,1 Jan 2011 - 31 Dec 2012 (1y 11m 29d),2011,12.99,54.94500000000001,24.607000000000003,✭✭✭✭✩ 3.9 777 ratings 33 reviews,322.98,89.43
122,7915,Imperial V-wing Starfighter,1 Jan 2011 - 31 Dec 2012 (1y 11m 29d),2011,19.99,63.492000000000004,22.715,✭✭✭✭✩ 3.8 483 ratings 22 reviews,217.62,13.63
123,7929,The Battle of Naboo,1 Jan 2011 - 31 Dec 2012 (1y 11m 29d),2011,24.99,87.835,37.488,✭✭✭✭✩ 3.8 585 ratings 24 reviews,251.48,50.01
124,7930,Bounty Hunter Assault Gunship,1 Jan 2011 - 31 Dec 2012 (1y 11m 29d),2011,49.99,153.16400000000002,75.46,✭✭✭✭✩ 3.9 304 ratings 8 reviews,206.39,50.95
125,7931,T-6 Jedi Shuttle,1 Jan 2011 - 31 Dec 2012 (1y 11m 29d),2011,59.99,232.46300000000002,97.471,✭✭✭✭✩ 3.8 286 ratings 14 reviews,287.5,62.48
126,7956,Ewok Attack,1 Aug 2011 - 31 Dec 2012 (1y 5m),2011,24.99,59.598000000000006,35.046,✭✭✭✭✩ 3.7 474 ratings 18 reviews,138.49,40.24
127,7957,Sith Nightspeeder,1 Jun 2011 - 31 Dec 2012 (1y 7m),2011,24.99,104.929,44.53900000000001,✭✭✭✭✩ 3.5 421 ratings 5 reviews,319.88,78.23
128,7958,LEGO Star Wars Advent Calendar,1 Sep 2011 - 31 Dec 2011 (3m 29d),2011,39.99,62.062000000000005,35.61800000000001,✭✭✭✭✩ 3.7 222 ratings 8 reviews,55.19,-10.93
129,7959,Geonosian Starfighter,1 Jun 2011 - 31 Dec 2012 (1y 7m),2011,29.99,145.46400000000003,70.56500000000001,✭✭✭✭✩ 3.8 378 ratings 11 reviews,385.04,135.3
130,7961,Darth Maul's Sith Infiltrator,1 Jun 2011 - 31 Dec 2012 (1y 7m),2011,69.99,146.487,58.63,✭✭✭✭✩ 3.8 266 ratings 9 reviews,109.3,-16.23
131,7962,Anakin Skywalker and Sebulba's Podracers,1 Jun 2011 - 31 Dec 2012 (1y 7m),2011,89.99,209.66,140.866,✭✭✭✭✩ 4.1 284 ratings 10 reviews,132.98,56.54
132,7964,Republic Frigate,1 Jun 2011 - 31 Dec 2012 (1y 7m),2011,119.99,531.124,325.05,✭✭✭✭✭ 4.3 307 ratings 8 reviews,342.64,170.9
133,7965,Millennium Falcon,1 Jun 2011 - 31 Dec 2014 (3y 7m),2011,139.99,164.01000000000002,111.155,✭✭✭✭✩ 4.2 749 ratings 29 reviews,17.16,-20.6
134,8000,Pit Droid,1 Jan 2000 - 31 Dec 2001 (1y 11m 29d),2000,20.0,71.434,38.30200000000001,✭✭✭✭✩ 3.6 89 ratings 6 reviews,257.17,91.51
135,8001,Battle Droid,1 Jan 2000 - 31 Dec 2001 (1y 11m 29d),2000,30.0,107.822,49.984,✭✭✭✭✩ 3.8 103 ratings 6 reviews Brickset review,259.41,66.61
136,8002,Destroyer Droid,1 Jan 2000 - 31 Dec 2001 (1y 11m 29d),2000,50.0,236.45600000000002,143.484,✭✭✭✭✭ 4.3 96 ratings 11 reviews,372.91,186.97
137,8007,C-3PO,1 Jan 2001 - 31 Dec 2002 (1y 11m 28d),2001,35.0,112.25500000000001,50.00600000000001,✭✭✭✭✩ 3.5 47 ratings 2 reviews,220.73,42.87
138,8008,Stormtrooper,1 Jan 2001 - 31 Dec 2002 (1y 11m 28d),2001,35.0,59.19100000000001,22.187000000000005,✭✭✭✭✩ 3.7 39 ratings 3 reviews,69.12,-36.61
139,8009,R2-D2,1 Jan 2002 - 31 Dec 2003 (1y 11m 28d),2002,20.0,66.14300000000001,27.599000000000004,✭✭✭✭✩ 3.5 61 ratings 4 reviews,230.72,38.0
140,8010,Darth Vader,1 Jan 2002 - 31 Dec 2003 (1y 11m 28d),2002,40.0,102.751,42.856,✭✭✭✭✩ 3.9 56 ratings 4 reviews,156.88,7.14
141,8011,Jango Fett,23 Apr 2002 - 31 Dec 2003 (1y 8m 8d),2002,30.0,59.961000000000006,34.793,✭✭✭✭✩ 3.9 53 ratings 6 reviews,99.87,15.98
142,8012,Super Battle Droid,23 Apr 2002 - 31 Dec 2003 (1y 8m 8d),2002,35.0,71.214,50.523,✭✭✭✭✩ 3.8 44 ratings 4 reviews Brickset review,103.47,44.35
143,8014,Clone Walker Battle Pack,1 Jan 2009 - 31 Dec 2010 (1y 11m 28d),2009,11.99,95.57900000000001,41.316,✭✭✭✭✭ 4.3 813 ratings 85 reviews,697.16,244.59
144,8015,Assassin Droids Battle Pack,1 Jan 2009 - 31 Dec 2010 (1y 11m 28d),2009,11.99,43.417,12.034,✭✭✭✭✩ 3.4 541 ratings 35 reviews,262.11,0.37
145,8016,Hyena Droid Bomber,1 Jan 2009 - 31 Dec 2010 (1y 11m 28d),2009,19.99,98.23,37.74100000000001,✭✭✭✭✩ 3.5 365 ratings 34 reviews,391.4,88.8
146,8017,Darth Vader's TIE Fighter,1 Jan 2009 - 31 Dec 2010 (1y 11m 28d),2009,29.99,218.69100000000003,48.279,✭✭✭✭✩ 4.1 543 ratings 50 reviews,629.21,60.98
147,8018,Armored Assault Tank (AAT),1 Jan 2009 - 31 Dec 2010 (1y 11m 28d),2009,49.99,194.10600000000002,71.995,✭✭✭✭✩ 4.2 396 ratings 47 reviews,288.29,44.02
148,8019,Republic Attack Shuttle,1 Jan 2009 - 31 Dec 2010 (1y 11m 28d),2009,59.99,256.047,93.731,✭✭✭✭✩ 4.0 287 ratings 35 reviews,326.82,56.24
149,8028,TIE Fighter,1 Jan 2008 - 31 Dec 2013 (5y 11m 29d),2008,4.99,5.797,2.574,✭✭✭✭✩ 3.4 215 ratings 9 reviews,16.17,-48.42
150,8029,Mini Snowspeeder,Año no disponible,2008,,,,,,
151,8031,V-19 Torrent,1 Jun 2008 - 31 Dec 2009 (1y 6m 30d),2008,3.99,9.009,4.0920000000000005,✭✭✭✭✩ 4.0 75 ratings 8 reviews,125.79,2.56
152,8033,General Grievous' Starfighter,1 Jan 2009 - 31 Dec 2010 (1y 11m 28d),2009,3.99,8.327000000000002,3.608,✭✭✭✭✩ 3.4 60 ratings 7 reviews,108.7,-9.57
153,8036,Separatist Shuttle,1 Jun 2009 - 31 Dec 2010 (1y 6m 30d),2009,29.99,135.927,52.635000000000005,✭✭✭✭✩ 3.9 363 ratings 24 reviews,353.24,75.51
154,8037,Anakin's Y-wing Starfighter,1 Jun 2009 - 31 Dec 2010 (1y 6m 30d),2009,59.99,233.695,114.59800000000001,✭✭✭✭✩ 4.2 225 ratings 24 reviews,289.56,91.03
155,8038,The Battle of Endor,1 Jun 2009 - 31 Dec 2011 (2y 6m 29d),2009,99.99,330.165,162.514,✭✭✭✭✭ 4.4 435 ratings 38 reviews,230.2,62.53
156,8039,Venator-class Republic Attack Cruiser,1 Jun 2009 - 31 Dec 2011 (2y 6m 29d),2009,119.99,558.833,261.954,✭✭✭✭✩ 4.2 291 ratings 20 reviews,365.73,118.31
157,8083,Rebel Trooper Battle Pack,1 Jan 2010 - 31 Dec 2011 (1y 11m 28d),2010,11.99,26.026000000000003,13.431000000000003,✭✭✭✭✩ 3.7 768 ratings 47 reviews,117.06,12.02
158,8084,Snowtrooper Battle Pack,1 Jan 2010 - 31 Dec 2011 (1y 11m 28d),2010,11.99,31.482000000000003,13.640000000000002,✭✭✭✭✩ 3.8 803 ratings 40 reviews,162.57,13.76
159,8085,Freeco Speeder,1 Jan 2010 - 31 Dec 2011 (1y 11m 28d),2010,24.99,53.548,20.394000000000002,✭✭✭✭✩ 3.5 383 ratings 28 reviews,114.28,-18.39
160,8086,Droid Tri-Fighter,1 Jan 2010 - 31 Dec 2011 (1y 11m 28d),2010,24.99,92.235,33.792,✭✭✭✭✩ 3.7 335 ratings 16 reviews,269.09,35.22
161,8087,TIE Defender,1 Jan 2010 - 31 Jul 2011 (1y 6m 28d),2010,49.99,169.21300000000002,82.5,✭✭✭✭✩ 3.8 189 ratings 20 reviews,238.49,65.03
162,8088,ARC-170 Starfighter,1 Feb 2010 - 31 Dec 2011 (1y 10m 28d),2010,59.99,284.61400000000003,141.086,✭✭✭✭✭ 4.3 402 ratings 39 reviews,374.44,135.18
163,8089,Hoth Wampa Cave,1 Jun 2010 - 31 Dec 2011 (1y 6m 30d),2010,39.99,109.912,67.001,✭✭✭✭✩ 3.9 496 ratings 36 reviews,174.85,67.54
164,8091,Republic Swamp Speeder,1 Jan 2010 - 31 Dec 2011 (1y 11m 28d),2010,29.99,74.53600000000002,34.859,✭✭✭✭✩ 3.8 221 ratings 26 reviews,148.54,16.24
165,8092,Luke's Landspeeder,1 Jan 2010 - 31 Dec 2012 (2y 11m 29d),2010,24.99,44.935,22.143,✭✭✭✭✩ 3.9 583 ratings 45 reviews,79.81,-11.39
166,8093,Plo Koon's Jedi Starfighter,1 Jun 2010 - 31 Dec 2011 (1y 6m 30d),2010,24.99,166.254,51.359,✭✭✭✭✩ 4.0 445 ratings 18 reviews,565.28,105.52
167,8095,General Grievous' Starfighter,1 Jun 2010 - 31 Jul 2012 (2y 1m 30d),2010,49.99,140.58,57.14500000000001,✭✭✭✭✩ 4.1 431 ratings 20 reviews,181.22,14.31
168,8096,Emperor Palpatine's Shuttle,1 Jun 2010 - 31 Dec 2011 (1y 6m 30d),2010,59.99,181.379,62.656000000000006,✭✭✭✭✩ 3.9 295 ratings 22 reviews,202.35,4.44
169,8097,Slave I,1 Jun 2010 - 31 Dec 2011 (1y 6m 30d),2010,79.99,148.01600000000002,87.34000000000002,✭✭✭✭✭ 4.3 394 ratings 29 reviews,85.04,9.19
170,8098,Clone Turbo Tank,1 Jun 2010 - 31 Jul 2012 (2y 1m 30d),2010,119.99,384.615,199.452,✭✭✭✭✭ 4.4 301 ratings 15 reviews,220.54,66.22
171,8099,Midi-scale Imperial Star Destroyer,1 Aug 2010 - 31 Dec 2010 (4m 30d),2010,39.99,127.33600000000001,47.894000000000005,✭✭✭✭✩ 4.0 138 ratings 10 reviews Brickset review,218.42,19.76
172,8128,Cad Bane's Speeder,1 Aug 2010 - 31 Dec 2011 (1y 4m 30d),2010,49.99,123.50800000000001,97.26200000000001,✭✭✭✭✩ 3.9 189 ratings 20 reviews,147.07,94.56
173,8129,AT-AT Walker,1 Aug 2010 - 31 Dec 2011 (1y 4m 30d),2010,109.99,218.61400000000003,107.393,✭✭✭✭✭ 4.3 170 ratings 9 reviews,98.76,-2.36
174,9488,Elite Clone Trooper & Commando Droid Battle Pack,1 Jan 2012 - 31 Dec 2013 (1y 11m 29d),2012,12.99,108.801,56.958000000000006,✭✭✭✭✩ 4.0 735 ratings 24 reviews,737.58,338.48
175,9489,Endor Rebel Trooper & Imperial Trooper Battle Pack,1 Jan 2012 - 31 Dec 2013 (1y 11m 29d),2012,12.99,39.754000000000005,20.119,✭✭✭✭✩ 3.8 587 ratings 14 reviews Brickset review,206.04,54.88
176,9490,Droid Escape,1 Jan 2012 - 31 Dec 2013 (1y 11m 29d),2012,19.99,38.027,26.62,✭✭✭✭✩ 3.7 563 ratings 13 reviews Brickset review,90.23,33.17
177,9491,Geonosian Cannon,1 Jan 2012 - 31 Dec 2013 (1y 11m 29d),2012,19.99,63.734,38.467,✭✭✭✭✩ 3.7 520 ratings 8 reviews Brickset review,218.83,92.43
178,9492,TIE Fighter,1 Jan 2012 - 31 Dec 2013 (1y 11m 29d),2012,54.99,87.549,42.702000000000005,✭✭✭✭✩ 4.1 463 ratings 20 reviews Brickset review,59.21,-22.35
179,9493,X-wing Starfighter,1 Jan 2012 - 31 Dec 2014 (2y 11m 29d),2012,59.99,83.908,43.109,✭✭✭✭✩ 4.2 607 ratings 19 reviews Brickset review,39.87,-28.14
180,9494,Anakin's Jedi Interceptor,1 Jan 2012 - 31 Dec 2013 (1y 11m 29d),2012,39.99,123.431,62.766000000000005,✭✭✭✭✩ 4.1 377 ratings 9 reviews Brickset review,208.65,56.95
181,9495,Gold Leader's Y-wing Starfighter,1 Jan 2012 - 31 Dec 2013 (1y 11m 29d),2012,49.99,100.122,59.081,✭✭✭✭✩ 4.1 233 ratings 9 reviews,100.28,18.19
